product,signal,label,label_basis,year,q_start,quarter_label
Vyepti (eptinezumab-jjmr),Hypertension,보류,pending,2024,January,January - March 2024
Wegovy (semaglutide),Dysaesthesia,보류,pending,2024,January,January - March 2024
Xultophy (insulin degludec and liraglutide),Dysaesthesia,보류,pending,2024,January,January - March 2024
Zejula (niraparib),Haemorrhage,보류,pending,2024,January,January - March 2024
Zelboraf (vemurafenib),Colitis,보류,pending,2024,January,January - March 2024
Zepbound (tirzepatide),Dysaesthesia,보류,pending,2024,January,January - March 2024
Zeposia (ozanimod),Macular oedema,양성,pure_update,2024,January,January - March 2024
Zeposia (ozanimod),Skin cancer,양성,pure_update,2024,January,January - March 2024
Zoladex (goserelin implant),Severe cutaneous adverse reactions,보류,pending,2024,January,January - March 2024
Zomacton (somatropin),Osteonecrosis,보류,pending,2024,January,January - March 2024
(ivacaftor) tablets,Drug-induced liver injury,음성,mixed_reviewed,2024,July,July - September 2024
Alecensa (alectinib) capsules,Severe cutaneous adverse reaction,보류,pending,2024,July,July - September 2024
Alunbrig (brigatinib) tablets,Severe cutaneous adverse reaction,보류,pending,2024,July,July - September 2024
Cardene IV (nicardipine hydrochloride) in sodium chloride injection,Look alike container labels or carton labeling that may contribute to wrong drug errors,양성,pure_update,2024,July,July - September 2024
Certain vasopressin in sodium chloride injection,Look alike container labels or carton labeling that may contribute to wrong drug errors,양성,pure_update,2024,July,July - September 2024
Cubicin (daptomycin for injection),Hyperkalemia,양성,pure_update,2024,July,July - September 2024
Cubicin RF (daptomycin for injection),Hyperkalemia,양성,pure_update,2024,July,July - September 2024
Dapzura RT (daptomycin for injection),Hyperkalemia,양성,pure_update,2024,July,July - September 2024
Entyvio (vedolizumab) injection,Infections and infestations,보류,pending,2024,July,July - September 2024
Generic products available in oral dosage form containing dapsone,Glycosylated hemoglobin decreased,양성,pure_update,2024,July,July - September 2024
Kalydeco (ivacaftor) oral granules,Drug-induced liver injury,음성,mixed_reviewed,2024,July,July - September 2024
Kalydeco (ivacaftor) tablets,Drug-induced liver injury,음성,mixed_reviewed,2024,July,July - September 2024
Lenvima (lenvatinib) capsules,Tumor lysis syndrome,음성,mixed_reviewed,2024,July,July - September 2024
Myxredlin (human insulin) in sodium chloride injection,Look alike container labels or carton labeling that may contribute to wrong drug errors,양성,pure_update,2024,July,July - September 2024
Nexavar (sorafenib) tablets,Tumor lysis syndrome,음성,mixed_reviewed,2024,July,July - September 2024
Nexterone (amiodarone hydrochloride) Premixed Injection,Look alike container labels or carton labeling that may contribute to wrong drug errors,양성,pure_update,2024,July,July - September 2024
Orkambi (lumacaftor and ivacaftor) oral granules,Drug-induced liver injury,음성,mixed_reviewed,2024,July,July - September 2024
Orkambi (lumacaftor and ivacaftor) tablets,Drug-induced liver injury,음성,mixed_reviewed,2024,July,July - September 2024
Syfovre (pegcetacoplan injection),Hypersensitivity,양성,pure_update,2024,July,July - September 2024
Symdeko (tezacaftor/ivacaftor) tablets,Drug-induced liver injury,음성,mixed_reviewed,2024,July,July - September 2024
"Trikafta (elexacaftor, tezacaftor, and ivacaftor oral granules",Drug-induced liver injury,양성,mixed_reviewed,2024,July,July - September 2024
"Trikafta (elexacaftor, tezacaftor, and ivacaftor tablets",Drug-induced liver injury,양성,mixed_reviewed,2024,July,July - September 2024
Xalkori (crizotinib) capsules,Severe cutaneous adverse reaction,보류,pending,2024,July,July - September 2024
Xalkori (crizotinib) oral pellets,Severe cutaneous adverse reaction,보류,pending,2024,July,July - September 2024
Zolgensma (onasemnogene abeparvovec-xioi) suspension,Hypersensitivity including anaphylaxis,양성,pure_update,2024,July,July - September 2024
Zosyn (piperacillin sodium and tazobactam sodium) injection,Look alike container labels or carton labeling that may contribute to wrong drug errors,양성,pure_update,2024,July,July - September 2024
"ivacaftor oral granules), co-packaged",Drug-induced liver injury,양성,mixed_reviewed,2024,July,July - September 2024
"ivacaftor tablets), co-packaged",Drug-induced liver injury,양성,mixed_reviewed,2024,July,July - September 2024
&nbsp,&nbsp,보류,other_pending,2024,October,October - December 2024
"(Immune Globulin Subcutaneous, Human - klhw, 20%)",Increased hypersensitivity reactions in patients receiving certain product lots,양성,pure_update,2024,October,October - December 2024
*Gozetotide is also known as PSMA-11,Injection site pain,보류,pending,2024,October,October - December 2024
Adlyxin (lixisenatide) injection,Non-arteritic anterior ischemic optic neuropathy (NAION),보류,pending,2024,October,October - December 2024
Aimovig (erenumab-aooe) injection,Constipation,보류,pending,2024,October,October - December 2024
Ajovy (fremanezumab-vfrm) injection,Constipation,보류,pending,2024,October,October - December 2024
Alecensa (alectinib) capsules,Optic neuropathy,보류,pending,2024,October,October - December 2024
Alunbrig (brigatinib) tablets,Optic neuropathy,보류,pending,2024,October,October - December 2024
Antidepressants,Discontinuation-emergent cataplexy,보류,pending,2024,October,October - December 2024
Atomoxetine-containing products,Discontinuation-emergent cataplexy,보류,pending,2024,October,October - December 2024
Balversa (erdafitinib) tablets,Cataract,보류,pending,2024,October,October - December 2024
Balversa (erdafitinib) tablets,Epiphyseal disorders,보류,pending,2024,October,October - December 2024
Bivigam,Increased hypersensitivity reactions in patients receiving certain product lots,양성,pure_update,2024,October,October - December 2024
Blincyto (blinatumomab) for injection,Hemophagocytic lymphohistiocytosis,보류,pending,2024,October,October - December 2024
Bonsity (teriparatide injection),Drug hypersensitivity,보류,pending,2024,October,October - December 2024
Briviact (brivaracetam) injection,Stevens-Johnson syndrome (SJS),보류,pending,2024,October,October - December 2024
Bupropion-containing products,Discontinuation-emergent cataplexy,보류,pending,2024,October,October - December 2024
Bydureon (exenatide) for extended-release injectable suspension,Non-arteritic anterior ischemic optic neuropathy (NAION),보류,pending,2024,October,October - December 2024
Bydureon BCise (exenatide extended-release) injectable suspension,Non-arteritic anterior ischemic optic neuropathy (NAION),보류,pending,2024,October,October - December 2024
Byetta (exenatide) injection,Non-arteritic anterior ischemic optic neuropathy (NAION),보류,pending,2024,October,October - December 2024
Cabometyx (cabozantinib) tablets,Cardiac failure,보류,pending,2024,October,October - December 2024
Celexa (citalopram) tablets,Cutaneous vasculitis,보류,pending,2024,October,October - December 2024
Cellcept (mycophenolate mofetil) capsules,Anaphylactic reaction,보류,pending,2024,October,October - December 2024
Cellcept Intravenous (mycophenolate mofetil) for injection,Anaphylactic reaction,보류,pending,2024,October,October - December 2024
Cellcept Oral Suspension (mycophenolate mofetil),Anaphylactic reaction,보류,pending,2024,October,October - December 2024
Cetirizine HCl capsules,"Drug withdrawal syndrome, specifically rebound pruritus",보류,pending,2024,October,October - December 2024
Cetirizine and levocetirizine products,"Drug withdrawal syndrome, specifically rebound pruritus",보류,pending,2024,October,October - December 2024
Children’s Zyrtec (cetirizine hydrochloride) chewable tablets,"Drug withdrawal syndrome, specifically rebound pruritus",보류,pending,2024,October,October - December 2024
Children’s Zyrtec Allergy (cetirizine hydrochloride) orally disintegrating tablet,"Drug withdrawal syndrome, specifically rebound pruritus",보류,pending,2024,October,October - December 2024
Children’s Zyrtec Hives (cetirizine hydrochloride) oral solution,"Drug withdrawal syndrome, specifically rebound pruritus",보류,pending,2024,October,October - December 2024
Citalopram capsules,Cutaneous vasculitis,보류,pending,2024,October,October - December 2024
Columvi (glofitamab-gxbm) injection,Hemophagocytic lymphohistiocytosis,보류,pending,2024,October,October - December 2024
"Coly-Mycin M Parenteral (colistimethate for injection, USP)",Pseudo-Bartter syndrome,보류,pending,2024,October,October - December 2024
Cometriq (cabozantinib) capsules,Cardiac failure,보류,pending,2024,October,October - December 2024
Cyklokapron (tranexamic acid) injection,Wrong route of administration error (inadvertent intrathecal administration instead of recommended intravenous administration),양성,pure_update,2024,October,October - December 2024
Danziten (nilotinib) tablets,Drug interaction,보류,pending,2024,October,October - December 2024
Dupixent (dupilumab) injection,Cutaneous T-cell lymphoma,보류,pending,2024,October,October - December 2024
Eligard (leuprolide acetate) for injectable suspension,Suicidal and self-injurious behaviors,보류,pending,2024,October,October - December 2024
Elrexfio (elranatamab-bcmm) injection,Hemophagocytic lymphohistiocytosis,보류,pending,2024,October,October - December 2024
Emgality (galcanezumab-gnlm) injection,Constipation,보류,pending,2024,October,October - December 2024
Epkinly (epcoritamab-bysp) injection,Hemophagocytic lymphohistiocytosis,보류,pending,2024,October,October - December 2024
FDA-approved combination products containing one or more antidepressant(s),Discontinuation-emergent cataplexy,보류,pending,2024,October,October - December 2024
Forteo (teriparatide injection),Drug hypersensitivity,보류,pending,2024,October,October - December 2024
Gallium GA 68 Gozetotide* Injection,Injection site pain,보류,pending,2024,October,October - December 2024
Gleevec (imatinib mesylate) tablets,Drug interaction,보류,pending,2024,October,October - December 2024
Glucagon-like peptide-1 (GLP-1) receptor agonists,Non-arteritic anterior ischemic optic neuropathy (NAION),보류,pending,2024,October,October - December 2024
Gonadotropin releasing hormone (GnRH) agonists,Suicidal and self-injurious behaviors,보류,pending,2024,October,October - December 2024
Iclusig (ponatinib) tablets,Drug interaction,보류,pending,2024,October,October - December 2024
Illuccix (kit for the preparation of gallium Ga 68 gozetotide injection),Injection site pain,보류,pending,2024,October,October - December 2024
Imdelltra (tarlatamab-dlle) for injection,Hemophagocytic lymphohistiocytosis,보류,pending,2024,October,October - December 2024
Imkeldi (imatinib) oral solution,Drug interaction,보류,pending,2024,October,October - December 2024
Immune Globulin Intravenous (Human),Increased hypersensitivity reactions in patients receiving certain product lots,양성,pure_update,2024,October,October - December 2024
Immune Globulin Intravenous (Human)-ifas,Increased hypersensitivity reactions in patients receiving certain product lot,양성,pure_update,2024,October,October - December 2024
Inrebic (fedratinib) capsules,Drug withdrawal syndrome,보류,pending,2024,October,October - December 2024
Jylamvo (methotrexate) oral solution,Inappropriate schedule of product administration,보류,pending,2024,October,October - December 2024
Kerendia (finerenone) tablets,Hypersensitivity,보류,pending,2024,October,October - December 2024
Kimmtrak (tebentafusp-tebn) injection,Hemophagocytic lymphohistiocytosis,보류,pending,2024,October,October - December 2024
Lexapro (escitalopram) oral solution,Cutaneous vasculitis,보류,pending,2024,October,October - December 2024
Locametz (kit for the preparation of gallium Ga 68 gozetotide injection),Injection site pain,보류,pending,2024,October,October - December 2024
Lorbrena (lorlatinib) tablets,Optic neuropathy,보류,pending,2024,October,October - December 2024
Lupron (leuprolide acetate) injection,Suicidal and self-injurious behaviors,보류,pending,2024,October,October - December 2024
Methotrexate injection,Drug interaction,보류,pending,2024,October,October - December 2024
Methotrexate tablets,Inappropriate schedule of product administration,보류,pending,2024,October,October - December 2024
Mirtazapine-containing products,Discontinuation-emergent cataplexy,보류,pending,2024,October,October - December 2024
Monoamine oxidase inhibitors (MAOIs),Discontinuation-emergent cataplexy,보류,pending,2024,October,October - December 2024
Mounjaro (tirzepatide) injection,Non-arteritic anterior ischemic optic neuropathy (NAION),보류,pending,2024,October,October - December 2024
Myfortic (mycophenolic acid) delayed-release tablets,Anaphylactic reaction,보류,pending,2024,October,October - December 2024
Myhibbin (mycophenolate mofetil oral suspension),Anaphylactic reaction,보류,pending,2024,October,October - December 2024
Nefazodone-containing products,Discontinuation-emergent cataplexy,보류,pending,2024,October,October - December 2024
